meanRMSE,sdRMSE,method,swapRate,bagSize,dataset
38.1215513554712,5.27223330831283,LM AggOut,2,20,eunite2001
45.7440741427901,3.70820662438,LM Control,2,20,eunite2001
19.0630388009168,1.76056189985301,LM Supervised,2,20,eunite2001
46.1887370227296,3.6625195179988,KNN AggOut,2,20,eunite2001
42.0907041822685,4.06524824305063,SVR AggOut,2,20,eunite2001
3.57363947665763,0.320746800610736,LM AggOut,0,3,mpg
3.38167438248201,0.301837466719333,LM Control,0,3,mpg
3.37809624224487,0.292905979156344,LM Supervised,0,3,mpg
2.98305798868202,0.355766229798567,KNN AggOut,0,3,mpg
3.67288505604714,0.37963956456602,SVR AggOut,0,3,mpg
3.52359713417435,0.339351510846064,LM AggOut,0.05,3,mpg
3.55285454888651,0.44995351373903,LM Control,0.05,3,mpg
3.36157897837542,0.354749076925974,LM Supervised,0.05,3,mpg
3.44465579137334,0.520146400915728,KNN AggOut,0.05,3,mpg
3.63344391637105,0.466773507451813,SVR AggOut,0.05,3,mpg
3.5145112106458,0.277422404735395,LM AggOut,0.1,3,mpg
3.91481662980793,0.480640836909742,LM Control,0.1,3,mpg
3.37258589744974,0.322467492148184,LM Supervised,0.1,3,mpg
3.86699931410478,0.518472469452776,KNN AggOut,0.1,3,mpg
3.6034012330817,0.387516943819494,SVR AggOut,0.1,3,mpg
3.50144553856503,0.409330303030003,LM AggOut,0.2,3,mpg
4.55273524239808,0.478397674631169,LM Control,0.2,3,mpg
3.36198409397461,0.328822674556251,LM Supervised,0.2,3,mpg
4.66280975678632,0.474892686705249,KNN AggOut,0.2,3,mpg
3.60695260337233,0.403980966656622,SVR AggOut,0.2,3,mpg
3.62340330188435,0.386423184554201,LM AggOut,0.4,3,mpg
5.34186482919636,0.521320920987108,LM Control,0.4,3,mpg
3.36348673334399,0.280088618394002,LM Supervised,0.4,3,mpg
5.46093141758778,0.52554490114449,KNN AggOut,0.4,3,mpg
3.60509425973047,0.392523400924752,SVR AggOut,0.4,3,mpg
3.77356570960109,0.457274099537688,LM AggOut,1,3,mpg
5.80183530534825,0.481739437847426,LM Control,1,3,mpg
3.35696894335836,0.28499712710837,LM Supervised,1,3,mpg
5.89251542862842,0.489511974139238,KNN AggOut,1,3,mpg
3.59052934454774,0.313127748272691,SVR AggOut,1,3,mpg
3.84538168430594,0.580617352446674,LM AggOut,2,3,mpg
5.88741267427399,0.498670229537308,LM Control,2,3,mpg
3.36688600292704,0.26954457369611,LM Supervised,2,3,mpg
6.01076653239692,0.472789650060382,KNN AggOut,2,3,mpg
3.63586205876393,0.329975921840671,SVR AggOut,2,3,mpg
3.73523388729965,0.459413455420614,LM AggOut,0,5,mpg
3.38815773386326,0.335951888877642,LM Control,0,5,mpg
3.37445241149164,0.308236844857302,LM Supervised,0,5,mpg
3.0011044156192,0.366550032735203,KNN AggOut,0,5,mpg
3.74694223601588,0.403847303137542,SVR AggOut,0,5,mpg
3.68919119050469,0.345396010891149,LM AggOut,0.05,5,mpg
3.61947757708051,0.356601922606916,LM Control,0.05,5,mpg
3.38571686262301,0.266257823456859,LM Supervised,0.05,5,mpg
3.41399157036267,0.489081657480053,KNN AggOut,0.05,5,mpg
3.69800177514699,0.383457302364421,SVR AggOut,0.05,5,mpg
3.69173260786418,0.40596921308075,LM AggOut,0.1,5,mpg
4.05382081470142,0.404841638511763,LM Control,0.1,5,mpg
3.36409840844721,0.311194850123275,LM Supervised,0.1,5,mpg
4.14634673596441,0.46547830811918,KNN AggOut,0.1,5,mpg
3.61297875725761,0.408745335090921,SVR AggOut,0.1,5,mpg
3.62559706203266,0.344723808075568,LM AggOut,0.2,5,mpg
4.91441120127677,0.512739444384913,LM Control,0.2,5,mpg
3.36561996846041,0.293948842361364,LM Supervised,0.2,5,mpg
5.02148246099988,0.458721757796843,KNN AggOut,0.2,5,mpg
3.59789603539243,0.395471350670823,SVR AggOut,0.2,5,mpg
3.90558343654575,0.548469469449417,LM AggOut,0.4,5,mpg
5.96059319202109,0.556221439778641,LM Control,0.4,5,mpg
3.36661717516856,0.341093043648109,LM Supervised,0.4,5,mpg
6.02981707173408,0.523321483008734,KNN AggOut,0.4,5,mpg
3.65048307533632,0.381879353413106,SVR AggOut,0.4,5,mpg
3.96562394788326,0.542759949943345,LM AggOut,1,5,mpg
6.48472497703434,0.498095822110812,LM Control,1,5,mpg
3.37843546101606,0.254574428543092,LM Supervised,1,5,mpg
6.594159652442,0.503909306145832,KNN AggOut,1,5,mpg
3.64272483395324,0.297317753259388,SVR AggOut,1,5,mpg
4.0756961570858,0.714782071661159,LM AggOut,2,5,mpg
6.58471344423057,0.438729784019705,LM Control,2,5,mpg
3.37483839119421,0.355505295573735,LM Supervised,2,5,mpg
6.62928286425915,0.444501110060285,KNN AggOut,2,5,mpg
3.6642399468262,0.449132632032851,SVR AggOut,2,5,mpg
3.9235586412343,0.77647729515202,LM AggOut,0,10,mpg
3.40149898377373,0.341328450410603,LM Control,0,10,mpg
3.3831686545309,0.305954451836881,LM Supervised,0,10,mpg
3.06233682175973,0.363368581642933,KNN AggOut,0,10,mpg
3.85321235103924,0.474638456939343,SVR AggOut,0,10,mpg
3.79674758439419,0.523374856597751,LM AggOut,0.05,10,mpg
3.65346995050723,0.420339672794601,LM Control,0.05,10,mpg
3.3645479853459,0.322754560869406,LM Supervised,0.05,10,mpg
3.62881014376951,0.460877551380834,KNN AggOut,0.05,10,mpg
3.74769096624945,0.441823892167259,SVR AggOut,0.05,10,mpg
3.82073115395691,0.582392454614546,LM AggOut,0.1,10,mpg
4.22064259822747,0.528790574387535,LM Control,0.1,10,mpg
3.36611341268377,0.315594096818501,LM Supervised,0.1,10,mpg
4.29241141622783,0.598487979918821,KNN AggOut,0.1,10,mpg
3.71154527496725,0.447037339675953,SVR AggOut,0.1,10,mpg
3.79307568649372,0.462812960897159,LM AggOut,0.2,10,mpg
5.32720878650761,0.532433804631649,LM Control,0.2,10,mpg
3.3562130286899,0.315996173558676,LM Supervised,0.2,10,mpg
5.45750023887799,0.552850231340812,KNN AggOut,0.2,10,mpg
3.66413744150705,0.453638172771252,SVR AggOut,0.2,10,mpg
4.21391199912406,0.721384529134055,LM AggOut,0.4,10,mpg
6.46629650785069,0.502602031504599,LM Control,0.4,10,mpg
3.37784787673927,0.293482232580848,LM Supervised,0.4,10,mpg
6.51465488988081,0.494089085786537,KNN AggOut,0.4,10,mpg
3.69105124388091,0.379113778527195,SVR AggOut,0.4,10,mpg
4.75491170549368,1.07705271488382,LM AggOut,1,10,mpg
7.13294223010465,0.448828717566663,LM Control,1,10,mpg
3.37673394953241,0.318759438072998,LM Supervised,1,10,mpg
7.18977548944562,0.419158479696748,KNN AggOut,1,10,mpg
3.84835869282345,0.518733849935678,SVR AggOut,1,10,mpg
4.78539480743048,1.06239575491089,LM AggOut,2,10,mpg
7.17449438745103,0.555423843680481,LM Control,2,10,mpg
3.3673682727858,0.303425577187045,LM Supervised,2,10,mpg
7.2166153885638,0.558778304563106,KNN AggOut,2,10,mpg
3.83537918452065,0.397869964297749,SVR AggOut,2,10,mpg
4.15990327572078,0.99179965346803,LM AggOut,0,20,mpg
3.38544818448976,0.347891279042584,LM Control,0,20,mpg
3.37316033385187,0.329808623442411,LM Supervised,0,20,mpg
3.05328505163355,0.396424189601482,KNN AggOut,0,20,mpg
4.06348521567651,0.56903497869219,SVR AggOut,0,20,mpg
4.32021225922114,1.20335336171845,LM AggOut,0.05,20,mpg
3.73917499467903,0.454636143111991,LM Control,0.05,20,mpg
3.37830448216198,0.347431359290629,LM Supervised,0.05,20,mpg
3.66743928827445,0.517947817905867,KNN AggOut,0.05,20,mpg
3.97280173423521,0.582859117287141,SVR AggOut,0.05,20,mpg
3.99296950684269,0.731707272007696,LM AggOut,0.1,20,mpg
4.35741506255111,0.502702635424892,LM Control,0.1,20,mpg
3.36476421130058,0.304906215427932,LM Supervised,0.1,20,mpg
4.46721497741547,0.489010735051266,KNN AggOut,0.1,20,mpg
3.93548274027724,0.46581170743306,SVR AggOut,0.1,20,mpg
4.07653818000152,0.651928074513828,LM AggOut,0.2,20,mpg
5.41780592618214,0.629949053858648,LM Control,0.2,20,mpg
3.37378663510916,0.338804668402321,LM Supervised,0.2,20,mpg
5.59000666605284,0.690057283753069,KNN AggOut,0.2,20,mpg
3.8430767211924,0.439616570395639,SVR AggOut,0.2,20,mpg
4.35543079801423,0.70813547984003,LM AggOut,0.4,20,mpg
6.79195525937293,0.534746771800082,LM Control,0.4,20,mpg
3.36238756860824,0.340499338377838,LM Supervised,0.4,20,mpg
6.8358658903223,0.557728169682614,KNN AggOut,0.4,20,mpg
3.85232299722678,0.470584148552894,SVR AggOut,0.4,20,mpg
5.50935793498399,1.01164749537598,LM AggOut,1,20,mpg
7.44891768473255,0.460017447574604,LM Control,1,20,mpg
3.35718923032854,0.333380482183489,LM Supervised,1,20,mpg
7.47738230321972,0.461429156456486,KNN AggOut,1,20,mpg
4.0522815200866,0.482785870796045,SVR AggOut,1,20,mpg
5.77108599776633,1.06952751169889,LM AggOut,2,20,mpg
7.52010490853016,0.545616754081015,LM Control,2,20,mpg
3.36128668962341,0.330226588574218,LM Supervised,2,20,mpg
7.51751597383689,0.543463968051645,KNN AggOut,2,20,mpg
4.07198530070132,0.660860616415772,SVR AggOut,2,20,mpg
5.43807383369731,0.709538515384278,LM AggOut,0,3,boston_housing
4.856091646009,0.679679762311018,LM Control,0,3,boston_housing
4.85249750285392,0.670077998938485,LM Supervised,0,3,boston_housing
4.66544308548287,0.903268263371759,KNN AggOut,0,3,boston_housing
5.03603536268437,0.83544589369594,SVR AggOut,0,3,boston_housing
5.28969757260004,0.730147881651545,LM AggOut,0.05,3,boston_housing
4.99752043964007,0.691787819449624,LM Control,0.05,3,boston_housing
4.8593185238853,0.685099182562537,LM Supervised,0.05,3,boston_housing
5.04086995136922,0.891926250888667,KNN AggOut,0.05,3,boston_housing
5.0545045662488,0.855249432864103,SVR AggOut,0.05,3,boston_housing
5.39527104326445,0.740135810937525,LM AggOut,0.1,3,boston_housing
5.37165039610726,0.607542312474019,LM Control,0.1,3,boston_housing
4.86262555473049,0.570584800123397,LM Supervised,0.1,3,boston_housing
5.60441814281889,0.724620522793093,KNN AggOut,0.1,3,boston_housing
5.04621163714057,0.782892855927911,SVR AggOut,0.1,3,boston_housing
5.22506154852486,0.771202897420037,LM AggOut,0.2,3,boston_housing
5.88064803147143,0.814190500166906,LM Control,0.2,3,boston_housing
4.87661424190118,0.664066342479918,LM Supervised,0.2,3,boston_housing
6.16056639697316,0.86819582531608,KNN AggOut,0.2,3,boston_housing
5.079027548582,0.821455684299268,SVR AggOut,0.2,3,boston_housing
5.18038827740011,0.583510382314099,LM AggOut,0.4,3,boston_housing
6.60822095604169,0.70241665111311,LM Control,0.4,3,boston_housing
4.88689029358815,0.543185405192109,LM Supervised,0.4,3,boston_housing
6.98761067367026,0.776589444249865,KNN AggOut,0.4,3,boston_housing
5.11593702931949,0.702580977923794,SVR AggOut,0.4,3,boston_housing
5.375887994181,0.753733909224535,LM AggOut,1,3,boston_housing
7.09059514116337,0.778718417130471,LM Control,1,3,boston_housing
4.86390037040526,0.55801724776192,LM Supervised,1,3,boston_housing
7.3809258636695,0.78115684307045,KNN AggOut,1,3,boston_housing
5.14473291116238,0.692085934124072,SVR AggOut,1,3,boston_housing
5.35879596800402,0.696938655449205,LM AggOut,2,3,boston_housing
7.15696119377973,0.623749690391781,LM Control,2,3,boston_housing
4.90319266755542,0.562516847834834,LM Supervised,2,3,boston_housing
7.43312359763099,0.592371988258048,KNN AggOut,2,3,boston_housing
5.16691196100139,0.797588163819644,SVR AggOut,2,3,boston_housing
5.7345102032153,0.70442541184388,LM AggOut,0,5,boston_housing
4.85751295867176,0.659535533973163,LM Control,0,5,boston_housing
4.84940521955432,0.666889917181675,LM Supervised,0,5,boston_housing
4.63394486732773,0.730005088401565,KNN AggOut,0,5,boston_housing
5.06818518079056,0.773055327257059,SVR AggOut,0,5,boston_housing
5.51235551750205,0.737914898703766,LM AggOut,0.05,5,boston_housing
5.06006524866943,0.707164393890101,LM Control,0.05,5,boston_housing
4.82624332625799,0.701760150366,LM Supervised,0.05,5,boston_housing
5.14304989937084,0.861927789320506,KNN AggOut,0.05,5,boston_housing
5.07859057427128,0.882718546080436,SVR AggOut,0.05,5,boston_housing
5.40249018391432,0.801828391375728,LM AggOut,0.1,5,boston_housing
5.51679646214572,0.706611561843461,LM Control,0.1,5,boston_housing
4.83161123661699,0.585975621763043,LM Supervised,0.1,5,boston_housing
5.73021768841304,0.823869230748603,KNN AggOut,0.1,5,boston_housing
5.14185866190221,0.757926949894864,SVR AggOut,0.1,5,boston_housing
5.3686902895023,0.774154331482326,LM AggOut,0.2,5,boston_housing
6.33789995640742,0.891698324771434,LM Control,0.2,5,boston_housing
4.85937626059563,0.63079267705301,LM Supervised,0.2,5,boston_housing
6.65561000992478,0.910373035717865,KNN AggOut,0.2,5,boston_housing
5.12679653553158,0.837866762759282,SVR AggOut,0.2,5,boston_housing
5.31634962014537,0.748638986505157,LM AggOut,0.4,5,boston_housing
7.25125815116485,0.816183758507978,LM Control,0.4,5,boston_housing
4.84570019469828,0.731969726269465,LM Supervised,0.4,5,boston_housing
7.50341157958554,0.796240075280021,KNN AggOut,0.4,5,boston_housing
5.19236309102991,0.80549807503389,SVR AggOut,0.4,5,boston_housing
5.74122137078399,0.87169332967408,LM AggOut,1,5,boston_housing
7.84492616590947,0.77574580908329,LM Control,1,5,boston_housing
4.83820909897791,0.574874241648568,LM Supervised,1,5,boston_housing
8.0239473470975,0.762605437257517,KNN AggOut,1,5,boston_housing
5.31390655278432,0.703826884884095,SVR AggOut,1,5,boston_housing
5.79911331196257,0.757195843714172,LM AggOut,2,5,boston_housing
7.92594470403354,0.614903341950496,LM Control,2,5,boston_housing
4.86657303642914,0.616831579656129,LM Supervised,2,5,boston_housing
8.14216116147807,0.647320531100801,KNN AggOut,2,5,boston_housing
5.29168897870212,0.718258305154893,SVR AggOut,2,5,boston_housing
5.89930484102241,0.719611382292055,LM AggOut,0,10,boston_housing
4.84897197450715,0.637802495323967,LM Control,0,10,boston_housing
4.8438978755574,0.623766406258824,LM Supervised,0,10,boston_housing
4.65767455509736,0.739087866517421,KNN AggOut,0,10,boston_housing
5.21408710891452,0.800244760805603,SVR AggOut,0,10,boston_housing
5.80369240661543,0.827238685782099,LM AggOut,0.05,10,boston_housing
5.16450456265683,0.576431978120392,LM Control,0.05,10,boston_housing
4.85583731399012,0.502011724415677,LM Supervised,0.05,10,boston_housing
5.2816544474756,0.688854591483244,KNN AggOut,0.05,10,boston_housing
5.25826013201225,0.807980690788371,SVR AggOut,0.05,10,boston_housing
5.59586097907621,0.596469711728517,LM AggOut,0.1,10,boston_housing
5.62500761911199,0.790874879767035,LM Control,0.1,10,boston_housing
4.854797538693,0.572586768663643,LM Supervised,0.1,10,boston_housing
5.9860046469051,0.923468031724546,KNN AggOut,0.1,10,boston_housing
5.31719952668164,0.582330173211326,SVR AggOut,0.1,10,boston_housing
5.51166079213971,0.847548654657908,LM AggOut,0.2,10,boston_housing
6.66008802620625,1.00228079594623,LM Control,0.2,10,boston_housing
4.83263542397323,0.76883771571147,LM Supervised,0.2,10,boston_housing
6.92839075987363,1.02713713601781,KNN AggOut,0.2,10,boston_housing
5.25474457184128,0.895043318978224,SVR AggOut,0.2,10,boston_housing
5.76625028997112,0.824089675632274,LM AggOut,0.4,10,boston_housing
7.80208207757767,0.860066437336176,LM Control,0.4,10,boston_housing
4.84243968256428,0.491991768325262,LM Supervised,0.4,10,boston_housing
8.0585608377296,0.840416438067054,KNN AggOut,0.4,10,boston_housing
5.36295672353172,0.772670149607999,SVR AggOut,0.4,10,boston_housing
6.55943416595303,0.806554294800054,LM AggOut,1,10,boston_housing
8.49804399186707,0.705969900077069,LM Control,1,10,boston_housing
4.85479769680176,0.556561872059439,LM Supervised,1,10,boston_housing
8.63381676944127,0.700145767908817,KNN AggOut,1,10,boston_housing
5.505763555151,0.741387797090577,SVR AggOut,1,10,boston_housing
6.57378582612833,0.921082990678662,LM AggOut,2,10,boston_housing
8.49967589975177,0.680438613752918,LM Control,2,10,boston_housing
4.86302400730471,0.482678805379092,LM Supervised,2,10,boston_housing
8.60438291716426,0.666955204505566,KNN AggOut,2,10,boston_housing
5.52998622810434,0.646826963774714,SVR AggOut,2,10,boston_housing
5.90516538680957,0.966541594747193,LM AggOut,0,20,boston_housing
4.87668877560534,0.609661350744321,LM Control,0,20,boston_housing
4.87085656591577,0.589626900516232,LM Supervised,0,20,boston_housing
4.68112946291565,0.782984716813332,KNN AggOut,0,20,boston_housing
5.50830275326874,0.821144931044434,SVR AggOut,0,20,boston_housing
5.92489690248139,0.968346383466744,LM AggOut,0.05,20,boston_housing
5.18019865039075,0.693908254879892,LM Control,0.05,20,boston_housing
4.86042019468165,0.681805663273792,LM Supervised,0.05,20,boston_housing
5.38198959454273,0.742778272622422,KNN AggOut,0.05,20,boston_housing
5.50473913865711,0.91175404016605,SVR AggOut,0.05,20,boston_housing
5.85366558050269,1.02705383991631,LM AggOut,0.1,20,boston_housing
5.65725511033251,0.744312229991485,LM Control,0.1,20,boston_housing
4.89012585404465,0.547567930210186,LM Supervised,0.1,20,boston_housing
5.99997065228642,0.788746410858299,KNN AggOut,0.1,20,boston_housing
5.48598011801707,0.78009512314486,SVR AggOut,0.1,20,boston_housing
5.51788838928924,0.709448083321647,LM AggOut,0.2,20,boston_housing
6.76929446839353,0.719784224282249,LM Control,0.2,20,boston_housing
4.85374307432787,0.585763982349353,LM Supervised,0.2,20,boston_housing
7.11837176651297,0.744487585422763,KNN AggOut,0.2,20,boston_housing
5.42890224119293,0.783102240361341,SVR AggOut,0.2,20,boston_housing
6.03255955045902,0.961079281098104,LM AggOut,0.4,20,boston_housing
8.0445966562024,0.815132089934181,LM Control,0.4,20,boston_housing
4.85471509912713,0.653873573514435,LM Supervised,0.4,20,boston_housing
8.28196793036163,0.740987481604424,KNN AggOut,0.4,20,boston_housing
5.65694363346798,0.833869279846195,SVR AggOut,0.4,20,boston_housing
7.16902640562173,0.988504677261019,LM AggOut,1,20,boston_housing
8.80350067903178,0.79764454315343,LM Control,1,20,boston_housing
4.86183194780668,0.55380806750046,LM Supervised,1,20,boston_housing
8.86504864324905,0.788262777982492,KNN AggOut,1,20,boston_housing
5.97752011068081,0.930628172794567,SVR AggOut,1,20,boston_housing
7.4436851218562,0.989404003573075,LM AggOut,2,20,boston_housing
8.84630040010113,0.722578663983787,LM Control,2,20,boston_housing
4.83323399999634,0.638977617000315,LM Supervised,2,20,boston_housing
8.88827443965158,0.724128052463198,KNN AggOut,2,20,boston_housing
6.02315659290989,0.787508916342653,SVR AggOut,2,20,boston_housing
2.43048509080734,0.127103982666463,LM AggOut,0,3,stock
2.34943545676185,0.124543696943249,LM Control,0,3,stock
2.34844662321918,0.126548663100808,LM Supervised,0,3,stock
0.793097895149129,0.0785367370118452,KNN AggOut,0,3,stock
2.43159316251321,0.125471898810298,SVR AggOut,0,3,stock
2.4104269412148,0.13803825839423,LM AggOut,0.05,3,stock
2.51873154264812,0.121896810990743,LM Control,0.05,3,stock
2.34536751036152,0.132115760115261,LM Supervised,0.05,3,stock
1.57527812730086,0.166002990698611,KNN AggOut,0.05,3,stock
2.41628846034932,0.140551580186222,SVR AggOut,0.05,3,stock
2.39948685383143,0.110851711557303,LM AggOut,0.1,3,stock
2.83796830228698,0.130453863539104,LM Control,0.1,3,stock
2.3457646986418,0.0983990327790596,LM Supervised,0.1,3,stock
2.27506289488021,0.20300938011661,KNN AggOut,0.1,3,stock
2.40598488061778,0.105849138287782,SVR AggOut,0.1,3,stock
2.40724864778917,0.118324533262859,LM AggOut,0.2,3,stock
3.48880557897243,0.201767765569969,LM Control,0.2,3,stock
2.35147136964932,0.121096602143209,LM Supervised,0.2,3,stock
3.21177599900967,0.267376216970853,KNN AggOut,0.2,3,stock
2.40295494793366,0.116189290583383,SVR AggOut,0.2,3,stock
2.47500059278908,0.251039152893682,LM AggOut,0.4,3,stock
4.2714350282676,0.208434107584741,LM Control,0.4,3,stock
2.34581073871072,0.122593312988515,LM Supervised,0.4,3,stock
4.13513981174441,0.261910887404,KNN AggOut,0.4,3,stock
2.41232572185557,0.102625538072568,SVR AggOut,0.4,3,stock
2.59699937608134,0.387006992573928,LM AggOut,1,3,stock
4.71195379188512,0.185491831750568,LM Control,1,3,stock
2.34847051387785,0.107556262392384,LM Supervised,1,3,stock
4.60409883168319,0.202309087872401,KNN AggOut,1,3,stock
2.43894729571508,0.0916679016683164,SVR AggOut,1,3,stock
2.62188323336121,0.412146483772643,LM AggOut,2,3,stock
4.7219514131873,0.16145862475353,LM Control,2,3,stock
2.34607483805194,0.119276750201143,LM Supervised,2,3,stock
4.58119380620604,0.187548984843982,KNN AggOut,2,3,stock
2.45020351876033,0.106020773756446,SVR AggOut,2,3,stock
2.53100427673087,0.147752715115344,LM AggOut,0,5,stock
2.35039771472013,0.141698268597372,LM Control,0,5,stock
2.34690147963785,0.14184015264652,LM Supervised,0,5,stock
0.825087227240571,0.0911851917922779,KNN AggOut,0,5,stock
2.51818718635149,0.156905255125307,SVR AggOut,0,5,stock
2.50487578598811,0.14545915595062,LM AggOut,0.05,5,stock
2.61595371962133,0.138948583708321,LM Control,0.05,5,stock
2.34393394594363,0.127580383582998,LM Supervised,0.05,5,stock
1.8481017341194,0.257505946680709,KNN AggOut,0.05,5,stock
2.48969513453718,0.150001827424345,SVR AggOut,0.05,5,stock
2.46573051279351,0.154797072782067,LM AggOut,0.1,5,stock
3.03069568222602,0.178449747830274,LM Control,0.1,5,stock
2.34693662327909,0.149714901300907,LM Supervised,0.1,5,stock
2.58193652466711,0.259818184807558,KNN AggOut,0.1,5,stock
2.4758815505707,0.145555863813447,SVR AggOut,0.1,5,stock
2.50239318438858,0.160768908174363,LM AggOut,0.2,5,stock
3.84219349839184,0.21253831904397,LM Control,0.2,5,stock
2.34727214356507,0.113139550479031,LM Supervised,0.2,5,stock
3.63411024492112,0.264263300708601,KNN AggOut,0.2,5,stock
2.45918152362167,0.112444074497419,SVR AggOut,0.2,5,stock
2.74936795847634,0.489411586030074,LM AggOut,0.4,5,stock
4.84590219378679,0.20384708924004,LM Control,0.4,5,stock
2.34695400369127,0.125618685412991,LM Supervised,0.4,5,stock
4.78989001349673,0.244636609800557,KNN AggOut,0.4,5,stock
2.43966951891491,0.0968620390624215,SVR AggOut,0.4,5,stock
2.99049344214829,0.810982762110068,LM AggOut,1,5,stock
5.41499120048645,0.235746292413534,LM Control,1,5,stock
2.3452963638189,0.12374379389345,LM Supervised,1,5,stock
5.35870254682204,0.238521657914347,KNN AggOut,1,5,stock
2.51840938570688,0.145036565833018,SVR AggOut,1,5,stock
2.98499385490276,0.674521782626652,LM AggOut,2,5,stock
5.42108928091029,0.221146655570229,LM Control,2,5,stock
2.34798647172555,0.107604883260765,LM Supervised,2,5,stock
5.37212483258948,0.225180897806854,KNN AggOut,2,5,stock
2.48904620250304,0.0816907333718752,SVR AggOut,2,5,stock
2.65384550270106,0.231689663043492,LM AggOut,0,10,stock
2.34798745541064,0.133394436446652,LM Control,0,10,stock
2.34519542172447,0.134897430868237,LM Supervised,0,10,stock
0.829227488577566,0.10100565931251,KNN AggOut,0,10,stock
2.70337253783532,0.174641486814636,SVR AggOut,0,10,stock
2.55550006965655,0.169597190853376,LM AggOut,0.05,10,stock
2.68921719639606,0.154690754136424,LM Control,0.05,10,stock
2.34733989669895,0.0993884764996956,LM Supervised,0.05,10,stock
1.95380071865362,0.242865946757037,KNN AggOut,0.05,10,stock
2.66664219967394,0.17958015392698,SVR AggOut,0.05,10,stock
2.60314934517914,0.151858647874693,LM AggOut,0.1,10,stock
3.21564346604028,0.222030490520042,LM Control,0.1,10,stock
2.34765951492584,0.116018001356031,LM Supervised,0.1,10,stock
2.85997749754929,0.302413777325331,KNN AggOut,0.1,10,stock
2.63382912107448,0.148037161363817,SVR AggOut,0.1,10,stock
2.59090787089888,0.24876129285985,LM AggOut,0.2,10,stock
4.23686660784764,0.269214913896928,LM Control,0.2,10,stock
2.34396913236139,0.141842281432424,LM Supervised,0.2,10,stock
4.11024193416911,0.28917883241233,KNN AggOut,0.2,10,stock
2.58763281261305,0.162809529147531,SVR AggOut,0.2,10,stock
3.01847305231958,0.668219019773073,LM AggOut,0.4,10,stock
5.31755964544011,0.239388831918072,LM Control,0.4,10,stock
2.3441497588323,0.137325240090423,LM Supervised,0.4,10,stock
5.26494645269059,0.267243433338476,KNN AggOut,0.4,10,stock
2.54002545598989,0.140208285942165,SVR AggOut,0.4,10,stock
3.79638189457381,1.01143673913283,LM AggOut,1,10,stock
5.97408214557774,0.268214525437781,LM Control,1,10,stock
2.34939258309941,0.121211232171441,LM Supervised,1,10,stock
5.93468337359777,0.283354087729887,KNN AggOut,1,10,stock
2.67490626539173,0.178488063888787,SVR AggOut,1,10,stock
3.6773201442235,0.988712765011807,LM AggOut,2,10,stock
5.97717044255962,0.189790744677498,LM Control,2,10,stock
2.34820403972497,0.121490140499774,LM Supervised,2,10,stock
5.9705017023685,0.196956293500075,KNN AggOut,2,10,stock
2.65095900131926,0.154580373454008,SVR AggOut,2,10,stock
2.7045245434668,0.278578304601935,LM AggOut,0,20,stock
2.34541148194689,0.145048050610616,LM Control,0,20,stock
2.3420917231198,0.146529674132142,LM Supervised,0,20,stock
0.817097755666676,0.102334783810898,KNN AggOut,0,20,stock
2.91648177391173,0.203023858974568,SVR AggOut,0,20,stock
2.68769551061489,0.306814970161515,LM AggOut,0.05,20,stock
2.74411235606674,0.188080245833706,LM Control,0.05,20,stock
2.34475101934302,0.150139376075867,LM Supervised,0.05,20,stock
2.10789519834617,0.280022259504566,KNN AggOut,0.05,20,stock
2.87018237812585,0.263889281688355,SVR AggOut,0.05,20,stock
2.68924608674236,0.28595307569778,LM AggOut,0.1,20,stock
3.3454390266786,0.196611886650334,LM Control,0.1,20,stock
2.34326089432044,0.133320356165809,LM Supervised,0.1,20,stock
3.00323350376482,0.29061218729014,KNN AggOut,0.1,20,stock
2.83853929361033,0.257756372618296,SVR AggOut,0.1,20,stock
2.68049119781274,0.262761864460156,LM AggOut,0.2,20,stock
4.32303599986049,0.251596273164187,LM Control,0.2,20,stock
2.34411489057261,0.117268583182178,LM Supervised,0.2,20,stock
4.17800346878932,0.280719841861022,KNN AggOut,0.2,20,stock
2.73810762533336,0.26839886548467,SVR AggOut,0.2,20,stock
3.10234923862944,0.54742407448094,LM AggOut,0.4,20,stock
5.55587352992846,0.242510480806417,LM Control,0.4,20,stock
2.34834275958632,0.113410825947208,LM Supervised,0.4,20,stock
5.55322388783123,0.248758087533619,KNN AggOut,0.4,20,stock
2.71388862601691,0.20349011874582,SVR AggOut,0.4,20,stock
3.84696442831026,0.985984505768028,LM AggOut,1,20,stock
6.2239110559026,0.206029224149595,LM Control,1,20,stock
2.34430950603465,0.106083958937676,LM Supervised,1,20,stock
6.22286347637626,0.221013091564858,KNN AggOut,1,20,stock
2.87218388599649,0.255934587957576,SVR AggOut,1,20,stock
4.36340508790526,1.0263530135991,LM AggOut,2,20,stock
6.26360691226845,0.249494585462459,LM Control,2,20,stock
2.34456830982688,0.138795156543202,LM Supervised,2,20,stock
6.25859891502036,0.242934614151987,KNN AggOut,2,20,stock
2.87951610800939,0.236806795763117,SVR AggOut,2,20,stock
0.72468452117915,0.036346379725572,LM AggOut,0,3,swd
0.630564313424352,0.0254279591180608,LM Control,0,3,swd
0.630411083679495,0.0255628355203876,LM Supervised,0,3,swd
0.643085004476283,0.0297047746283181,KNN AggOut,0,3,swd
0.743003295801721,0.0380524189354466,SVR AggOut,0,3,swd
